index,id_lu_1,word_1,pos_1,fnDefinition_1,relation,id_lu_2,word_2,pos_2,fnDefinition_2
6124,24095,proliferation,noun,rapid reproduction or increase in numbers.,antonym,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.
6125,24095,proliferation,noun,rapid reproduction or increase in numbers.,hypernym,21678,prevention,noun,the act of preventing
6126,24095,proliferation,noun,rapid reproduction or increase in numbers.,hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6127,24096,non-proliferation,noun,"the prevention of an increase or spread of something, especially possession of nuclear weapons.",antonym,24095,proliferation,noun,rapid reproduction or increase in numbers.
6128,24096,non-proliferation,noun,"the prevention of an increase or spread of something, especially possession of nuclear weapons.",antonym,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.
6129,24096,non-proliferation,noun,"the prevention of an increase or spread of something, especially possession of nuclear weapons.",hypernym,21678,prevention,noun,the act of preventing
6130,24096,non-proliferation,noun,"the prevention of an increase or spread of something, especially possession of nuclear weapons.",hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6131,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.,antonym,24095,proliferation,noun,rapid reproduction or increase in numbers.
6132,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.,antonym,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.
6133,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.,hypernym,21678,prevention,noun,the act of preventing
6134,24776,proliferation,noun,the act of increasing the number of something by an undiscolsed means.,hypernym,21349,weapon,noun,a device intended to injure opponents or harm opponents'  property in a conflict (offensive weapons) or to protect against such an attack (defensive weapons)
6135,20948,amends,noun,an action or actions performed to benefit someone whom one has injured; reparation,hypernym,20684,expiation,noun,the act of atoning for (guilt or sin).
6136,20948,amends,noun,an action or actions performed to benefit someone whom one has injured; reparation,hypernym,19295,prayer,noun,a solemn request for help or expression of thanks addressed to God or another deity
6137,21098,lead,noun,the chief part in a play or film. ,hypernym,17851,score,noun,a group or set of twenty
6138,21098,lead,noun,the chief part in a play or film. ,hypernym,21055,score,noun,a written representation of a musical composition showing all the vocal and instrumental parts.
6139,20969,coinage,noun,the process of inventing new words,hypernym,23345,word,noun,"a single distinct meaningful element of speech or writing, used to form sentences with others"
6140,24435,cash,noun,money in coins or notes.,hypernym,24434,money,noun,a medium of exchange in the form of coins and banknotes.
6141,20972,originator,noun,one who creates a new practice or social institution,hyponym,15670,father,noun,a man in relation to his natural child or children
6142,20975,pioneer,noun,one who goes first into unknown territory or who is the first to develop a process or product in a new field of thought,hypernym,25745,soldier,noun,a person who serves in an army.
6143,20975,pioneer,noun,one who goes first into unknown territory or who is the first to develop a process or product in a new field of thought,hypernym,24504,settler,noun,"a person who settles in an area, especially one with no or few previous inhabitants."
6144,20979,synonym,noun,"  a word or phrase that means the same as another word or phrase in the same language, e.g. shut and close.",hypernym,23344,term,noun,a word or phrase used to describe a thing or to express a concept
6145,20985,meronym,noun,a linguistic expression that names a part of a larger whole,part_meronym,16588,part,noun,a piece or segment of something which combined with others makes up the whole. 
6146,20985,meronym,noun,a linguistic expression that names a part of a larger whole,part_meronym,25458,part,noun,a component of a vehicle that has a distinct function
6147,20985,meronym,noun,a linguistic expression that names a part of a larger whole,hypernym,23345,word,noun,"a single distinct meaningful element of speech or writing, used to form sentences with others"
6148,20986,holonym,noun,a linguistic expressions that names the whole of which a given linguistic expression is a part,hypernym,23345,word,noun,"a single distinct meaningful element of speech or writing, used to form sentences with others"
6149,20988,homograph,noun,each of two or more words spelled the same but having different meanings and origins.,hypernym,23345,word,noun,"a single distinct meaningful element of speech or writing, used to form sentences with others"
6150,20988,homograph,noun,each of two or more words spelled the same but having different meanings and origins.,hypernym,20991,homonym,noun,   each of two or more words having the same spelling and pronunciation but different meanings and origins (e.g. pole #1  and pole #2 ).
6151,20991,homonym,noun,   each of two or more words having the same spelling and pronunciation but different meanings and origins (e.g. pole #1  and pole #2 ).,hypernym,23345,word,noun,"a single distinct meaningful element of speech or writing, used to form sentences with others"
6152,20991,homonym,noun,   each of two or more words having the same spelling and pronunciation but different meanings and origins (e.g. pole #1  and pole #2 ).,hyponym,20987,homophone,noun," each of two or more words having the same pronunciation but different meanings, origins, or spelling (e.g. new and knew)."
6153,20991,homonym,noun,   each of two or more words having the same spelling and pronunciation but different meanings and origins (e.g. pole #1  and pole #2 ).,hyponym,20988,homograph,noun,each of two or more words spelled the same but having different meanings and origins.
6154,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hyponym,12824,interpretation,noun,explanation; the act or result of interpreting
6155,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,12925,demonstration,noun,To show to be true
6156,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,19430,demonstration,noun,the action of demonstrating something.
6157,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,25586,demonstration,noun,public display and expression of support of or opposition to an issue.
6158,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hyponym,19665,act,noun,"a main division of a play, ballet, or opera."
6159,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hyponym,16216,benefit,noun,A social event held with the host' s intended purpose being to raise money for some cause.
6160,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,22678,art,noun,an activity with an aesthetic component requiring knowledge and skill 
6161,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,22903,artist,noun,a person who practices one of the fine or performing arts (as a profession)
6162,20994,performance,noun,"an act of performing a play, concert, or other form of entertainment.",hypernym,24328,artist,noun,a person who practises or performs any of the creative arts.
6163,20997,denotation,noun,a directly conveyed meaning of a linguistic expression (as opposed to implied  or associated idea),hypernym,22289,definition,noun," a formal statement of the exact nature, scope, or meaning of something."
6164,21005,meaning,noun,what is meant by a linguistic expression,hyponym,14712,sense,noun,an awareness of something or feeling that something is the case.
6165,21005,meaning,noun,what is meant by a linguistic expression,hyponym,20850,sense,noun,a feeling that can be vague or explicit. 
6166,21005,meaning,noun,what is meant by a linguistic expression,hyponym,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning
6167,21005,meaning,noun,what is meant by a linguistic expression,hyponym,27222,lesson,noun,"a unit of teaching activity or text, either for a single class period or pertaining to specific material to be learned together"
6168,21005,meaning,noun,what is meant by a linguistic expression,hyponym,13078,sense,noun,a mental recognition of good and bad
6169,21005,meaning,noun,what is meant by a linguistic expression,hyponym,23717,sense,noun,an opinion held by a cognizer
6170,21010,reading,noun,an interpretation or understanding of a word that is considered a separate sense,hypernym,12824,interpretation,noun,explanation; the act or result of interpreting
6171,21018,importance,noun,the state or quality of being important,hyponym,23938,emphasis,noun,"special importance, value, or prominence given to something."
6172,21018,importance,noun,the state or quality of being important,hyponym,21019,significance,noun, the quality of being significant; importance.
6173,21019,significance,noun, the quality of being significant; importance.,hypernym,21018,importance,noun,the state or quality of being important
6174,21019,significance,noun, the quality of being significant; importance.,hyponym,12532,consequence,noun,a situation or entity that results from some event
6175,21253,importer,noun,a person or (metonymically) a place that moves goods into a region.,hypernym,15151,goods,noun,erchandise or possessions. 
6176,21253,importer,noun,a person or (metonymically) a place that moves goods into a region.,antonym,24014,exportation,noun,the act of moving goods out of an area for purposes of sale.
6177,21253,importer,noun,a person or (metonymically) a place that moves goods into a region.,hypernym,23240,trade,noun,a transfer; an exchange.
6178,24010,importation,noun,the action of moving goods into an area.,hypernym,15151,goods,noun,erchandise or possessions. 
6179,24010,importation,noun,the action of moving goods into an area.,antonym,24014,exportation,noun,the act of moving goods out of an area for purposes of sale.
6180,24010,importation,noun,the action of moving goods into an area.,hypernym,23240,trade,noun,a transfer; an exchange.
6181,21036,manufacture,noun, the process of manufacturing,hyponym,19563,formation,noun,the act of creating by gathering components
6182,21036,manufacture,noun, the process of manufacturing,hyponym,25135,formation,noun,an arrangement of entities forming a recognizable shape
6183,21036,manufacture,noun, the process of manufacturing,hypernym,23509,industry,noun,a particular branch of economic or commercial activity
6184,21036,manufacture,noun, the process of manufacturing,hypernym,19562,production,noun,"the process of producing as part of a physical, biological, or chemical process."
6185,21036,manufacture,noun, the process of manufacturing,hypernym,21040,production,noun,the action or process of producing or being produced.
6186,21038,manufacturing,noun,the process of producing products,hyponym,19563,formation,noun,the act of creating by gathering components
6187,21038,manufacturing,noun,the process of producing products,hyponym,25135,formation,noun,an arrangement of entities forming a recognizable shape
6188,21038,manufacturing,noun,the process of producing products,hypernym,23509,industry,noun,a particular branch of economic or commercial activity
6189,21038,manufacturing,noun,the process of producing products,hypernym,19562,production,noun,"the process of producing as part of a physical, biological, or chemical process."
6190,21038,manufacturing,noun,the process of producing products,hypernym,21040,production,noun,the action or process of producing or being produced.
6191,21036,manufacture,noun, the process of manufacturing,hypernym,17588,factory,noun,a building or buildings where goods are manufactured or assembled chiefly by machine
6192,21036,manufacture,noun, the process of manufacturing,hypernym,22679,craft,noun,an activity involving skill in making things by hand.
6193,21036,manufacture,noun, the process of manufacturing,hypernym,17538,world,noun,the earth with all its countries and peoples
6194,21039,manufacturer,noun,the company or person that makes (something) on a large scale using machinery,hypernym,21045,maker,noun,party responsible for manufacturing.
6195,21039,manufacturer,noun,the company or person that makes (something) on a large scale using machinery,hypernym,21050,producer,noun,a person who administers the financial and managerial aspects of a film or broadcast or the staging of a play.
6196,21039,manufacturer,noun,the company or person that makes (something) on a large scale using machinery,hypernym,22911,producer,noun,"a person responsible for the financial and administrative aspects of a stage, film, TV, or radio production"
6197,21046,product,noun,the finished item that is sold or exchanged. ,hypernym,23442,chemical,noun,"a distinct compound or substance, especially one which has been artificially prepared or purified."
6198,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,19009,synthesis,noun,the production of chemical compounds by reaction from simpler materials.
6199,25253,product,noun,a number that results from multiplication,hypernym,23442,chemical,noun,"a distinct compound or substance, especially one which has been artificially prepared or purified."
6200,25253,product,noun,a number that results from multiplication,hyponym,19009,synthesis,noun,the production of chemical compounds by reaction from simpler materials.
6201,25253,product,noun,a number that results from multiplication,hypernym,25939,formula,noun,a mathematical relationship or rule expressed in symbols.
6202,25733,capture,noun,the event of taking someone or something captive.,hypernym,21480,felony,noun,"a crime, typically one involving violence, regarded in the US and other judicial systems (and formerly in the UK) as more serious than a misdemeanour. "
6203,25733,capture,noun,the event of taking someone or something captive.,hyponym,16176,kidnapping,noun,"the act of taking a person against their will, typically to obtain a ransom"
6204,25733,capture,noun,the event of taking someone or something captive.,hyponym,21484,kidnapping,noun,the crime of abducting someone and holding them captive
6205,25733,capture,noun,the event of taking someone or something captive.,hyponym,16177,abduction,noun,the action or condition of being taken away illegally by force or deception.
6206,21067,receipt,noun,the action of receiving something or the fact of its being received,hypernym,13422,acknowledgment,noun,the action of acknowledging.
6207,21096,co-star,noun,a performer appearing with another or others of equal importance. ,hypernym,21095,star,noun,an important performer
6208,21160,obliteration,noun,the complete destruction of something so that nothing can be found where it once was,hypernym,21161,destruction,noun,an event of destroying
6209,21161,destruction,noun,an event of destroying,hypernym,12867,conclusion,noun,a judgement or decision reached by reasoning
6210,21161,destruction,noun,an event of destroying,hyponym,21166,annihilation,noun,to destroy completely
6211,21161,destruction,noun,an event of destroying,hyponym,21868,annihilation,noun,"killing, esp. of people"
6212,21161,destruction,noun,an event of destroying,hyponym,15462,decimation,noun,"to reduce drastically, especially in number"
6213,21161,destruction,noun,an event of destroying,hyponym,15978,disaster,noun,a sudden accident or natural catastrophe that causes great damage or loss of life or an event...leading to ruin or failure.
6214,21161,destruction,noun,an event of destroying,hyponym,21160,obliteration,noun,the complete destruction of something so that nothing can be found where it once was
6215,21161,destruction,noun,an event of destroying,hyponym,21900,extermination,noun,the act of wiping out a group by killing all its members
6216,21161,destruction,noun,an event of destroying,hyponym,21169,demolition,noun,"the act of destroying or dismantling, esp. of buildings"
6217,21161,destruction,noun,an event of destroying,hyponym,21888,holocaust,noun,destruction or slaughter on  a large scale. 
6218,21161,destruction,noun,an event of destroying,hyponym,21469,sabotage,noun,the act of deliberately destroying property or hindering of normal operations (of an employer' s business)
6219,21166,annihilation,noun,to destroy completely,hyponym,21900,extermination,noun,the act of wiping out a group by killing all its members
6220,21166,annihilation,noun,to destroy completely,hypernym,21161,destruction,noun,an event of destroying
6221,21868,annihilation,noun,"killing, esp. of people",hyponym,21900,extermination,noun,the act of wiping out a group by killing all its members
6222,21868,annihilation,noun,"killing, esp. of people",hypernym,21161,destruction,noun,an event of destroying
6223,21169,demolition,noun,"the act of destroying or dismantling, esp. of buildings",hypernym,21161,destruction,noun,an event of destroying
6224,21169,demolition,noun,"the act of destroying or dismantling, esp. of buildings",hypernym,18513,construction,noun,the action or process of constructing. 
6225,21169,demolition,noun,"the act of destroying or dismantling, esp. of buildings",hypernym,17131,building,noun,a structure with a roof and walls
6226,21171,dismantlement,noun,the act of taking something apart.,antonym,21044,fabrication,noun,"construction or manufacturing  of an industrial product, especially from prepared components"
6227,21171,dismantlement,noun,the act of taking something apart.,hypernym,17687,activity,noun,an action taken in pursuit of an objective
6228,21183,collaboration,noun,the act of working together with someone,hypernym,21191,cooperation,noun,the action or process of cooperating.
6229,21184,associate,noun,a partner or companion in business or at work,hypernym,21774,underling,noun,a subordinate.
6230,26268,associate,noun,"a fellow member of a firm, especially a person having high rank within a partnership or private company.",hypernym,21774,underling,noun,a subordinate.
6231,21475,conspiracy,noun,a secret plan by a group to do something unlawful or harmful. ,hypernym,21816,agreement,noun,"a contract by which one party conveys land, property, services, etc. to another for a specified time. "
6232,21475,conspiracy,noun,a secret plan by a group to do something unlawful or harmful. ,hypernym,23503,agreement,noun,a negotiated and typically legally binding arrangement.
6233,21475,conspiracy,noun,a secret plan by a group to do something unlawful or harmful. ,hypernym,23623,agreement,noun, negotiated and typically legally binding arrangement.
6234,21475,conspiracy,noun,a secret plan by a group to do something unlawful or harmful. ,hypernym,23807,agreement,noun,"accordance in opinion or feeling.
"
6235,21475,conspiracy,noun,a secret plan by a group to do something unlawful or harmful. ,hypernym,22047,crime,noun,an action which constitutes a serious offence against an individual or the state and is punishable by law.
6236,21188,collusion,noun,secret or illegal cooperation in order to cheat or deceive others,hypernym,23503,agreement,noun,a negotiated and typically legally binding arrangement.
6237,21188,collusion,noun,secret or illegal cooperation in order to cheat or deceive others,hypernym,23623,agreement,noun, negotiated and typically legally binding arrangement.
6238,21188,collusion,noun,secret or illegal cooperation in order to cheat or deceive others,hypernym,23807,agreement,noun,"accordance in opinion or feeling.
"
6239,21191,cooperation,noun,the action or process of cooperating.,hyponym,24738,concurrency,noun,The state of two things happening at the same time.
6240,21191,cooperation,noun,the action or process of cooperating.,antonym,18313,competition,noun,the activity or condition of competing against others
6241,21191,cooperation,noun,the action or process of cooperating.,hyponym,16015,compliance,noun,the action or fact of being compliant
6242,21191,cooperation,noun,the action or process of cooperating.,hyponym,21183,collaboration,noun,the act of working together with someone
6243,21191,cooperation,noun,the action or process of cooperating.,hypernym,17687,activity,noun,an action taken in pursuit of an objective
6244,21191,cooperation,noun,the action or process of cooperating.,hypernym,20286,practice,noun,the business or premises of a doctor or lawyer
6245,21191,cooperation,noun,the action or process of cooperating.,hypernym,20564,practice,noun,the customary or expected procedure or way of doing something. 
6246,21191,cooperation,noun,the action or process of cooperating.,hypernym,22539,practice,noun,a session of practising
6247,21191,cooperation,noun,the action or process of cooperating.,hypernym,23344,term,noun,a word or phrase used to describe a thing or to express a concept
6248,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng",hypernym,25138,series,noun,entities placed in some temporal order
6249,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng",hypernym,20993,music,noun,"the art or science of combining vocal or instrumental sounds (or both) to produce beauty of form, harmony, and expression of emotion.

"
6250,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng",hypernym,22904,musician,noun,a person who makes and/or performs music as a profession
6251,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng",hypernym,21201,cord,noun,long thin string or rope made from several twisted strands.
6252,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng",hypernym,17292,wave,noun,a sudden occurrence of or increase in a specified phenomenon or emotion
6253,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,16343,tie,noun,"a strip of material worn around the neck beneath a collar, tied in a knot at the front. [Clothing]"
6254,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,18388,tie,noun,connection; link
6255,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,18390,tie,noun,something that serves as a connecting link in a relationship (as a bond of kinship or affection)
6256,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,21215,tie,noun, a thing that ties.
6257,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,22311,tie,noun, a result in a game or match in which two or more competitors have tied
6258,21201,cord,noun,long thin string or rope made from several twisted strands.,hypernym,19661,line,noun,a boundary (between)
6259,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,17483,lace,noun,a cord or leather strip passed through eyelets or hooks to fasten a shoe or garment. 
6260,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,21216,lace,noun,a cord or leather strip passed through eyelets or hooks to fasten a shoe or garment.
6261,21201,cord,noun,long thin string or rope made from several twisted strands.,hyponym,21200,string,noun,"material consisting of threads of cotton, hemp, etc. twisted together to form a thin leng"
6262,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hyponym,23459,cement,noun,a self-hardening substance composed primarily of heated limestone.
6263,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hypernym,23457,paper,noun,"a physical entity, usually in sheet form, made out of wood pulp or other fibrious material normally used for written or printed communication"
6264,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hyponym,20717,inhalant,noun,a solvent or other material producing vapour that is inhaled by drug abusers
6265,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hypernym,19257,material,noun,literature on a topic
6266,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hypernym,23444,material,noun,matter
6267,21204,adhesive,noun,a malleable or liquid substance which can be applied to points of contact between objects to join them.,hypernym,23542,material,noun,the matter from which a thing is or can be made
6268,21205,tape,noun,"a strip of paper or plastic coated with adhesive, used to stick things together.",hypernym,19640,strip,noun,"a long, narrow piece of cloth, paper, etc. "
6269,21207,bolt,noun," a long pin with a head that screws into a nut, used to fasten things together, a bar that slides into a socket to fasten a door or window",hypernym,17377,bar,noun,a sandbank or shoal at the mouth of a harbour or an estuary. 
6270,21207,bolt,noun," a long pin with a head that screws into a nut, used to fasten things together, a bar that slides into a socket to fasten a door or window",hypernym,21219,screw,noun,"a short, slender, sharp-pointed metal pin with a raised helical thread running around it and a slotted head, used to join things together by being rotated in under pressure."
6271,21212,tack,noun,"a small, sharp broad-headed nail, a drawing pin",hypernym,21209,nail,noun,"a small metal spike with a broadened flat head, driven typically into wood to join things together or to serve as a hook."
6272,21219,screw,noun,"a short, slender, sharp-pointed metal pin with a raised helical thread running around it and a slotted head, used to join things together by being rotated in under pressure.",hyponym,21207,bolt,noun," a long pin with a head that screws into a nut, used to fasten things together, a bar that slides into a socket to fasten a door or window"
6273,21221,connector,noun,something that serves to connect items together.,hypernym,17752,road,noun,"a wide way between places, especially one surfaced for use by vehicles. "
6274,21225,backwater,noun,a place that is isolated or backwards,hypernym,17331,river,noun,"a large natural flow of water travelling along a channel to the sea, a lake, or another river."
6275,21225,backwater,noun,a place that is isolated or backwards,hypernym,17434,region,noun,an area of a country or the world having definable characteristics but not always fixed boundaries. 
6276,21234,backcountry,noun,sparsely inhabited rural areas,hypernym,17434,region,noun,an area of a country or the world having definable characteristics but not always fixed boundaries. 
6277,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,21430,vehicle,noun,"a thing used for transporting people or goods on land, e.g. a car, truck, or cart."
6278,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,19644,circle,noun,round plane figure whose boundary consists of points equidistant from the centre.
6279,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,18309,transport,noun,the action of bringing something from one place to another by some carrier. 
6280,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,15727,name,noun,"Refers to a surname, literally or figuratively, to which members of a family are bound, as with a Dynasty or House."
6281,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,18015,name,noun,"a word or set of words by which someone or something is known, addressed, or referred to"
6282,21238,wheel,noun," a circular object that revolves on an axle, fixed below a vehicle to enable it to move over the ground or forming part of a machine.",hypernym,23342,name,noun,"a word or set of words by which someone or something is known, addressed, or referred to."
6283,21241,artifact,noun,an object made by a human being.,hyponym,12579,duplicate,noun,one of two or more identical things. 
6284,21241,artifact,noun,an object made by a human being.,hypernym,18379,object,noun,"an individuated, existing, item."
6285,21241,artifact,noun,an object made by a human being.,hyponym,17576,facility,noun,"a building, part of a building, or other area designated and equipped for a particular use."
6286,21241,artifact,noun,an object made by a human being.,hyponym,19661,line,noun,a boundary (between)
6287,21241,artifact,noun,an object made by a human being.,hyponym,13553,mystification,noun,the state of being bewildered of perplexed
6288,21241,artifact,noun,an object made by a human being.,hyponym,19640,strip,noun,"a long, narrow piece of cloth, paper, etc. "
6289,21241,artifact,noun,an object made by a human being.,hyponym,19636,sheet,noun,"a flat , frequently rectangular portion of a substance"
6290,21241,artifact,noun,an object made by a human being.,hyponym,19635,square,noun,a plane figure with four equal straight sides and four right angles.
6291,21241,artifact,noun,an object made by a human being.,hyponym,15151,goods,noun,erchandise or possessions. 
6292,21241,artifact,noun,an object made by a human being.,hyponym,14480,way,noun,used with a verb and adverbial phrase to intensify the force of an action or to denote movement or progress.
6293,21241,artifact,noun,an object made by a human being.,hyponym,17754,way,noun,"in place names a road, track, path, or street. "
6294,21241,artifact,noun,an object made by a human being.,hyponym,24478,way,noun,a means for doing something.
6295,21241,artifact,noun,an object made by a human being.,hyponym,25537,way,noun,an abstract word that describes how something gets done. 
6296,21241,artifact,noun,an object made by a human being.,hyponym,25539,way,noun,the trajectory that will lead a theme from some prior location to a desire or intended goal. 
6297,21241,artifact,noun,an object made by a human being.,hyponym,19633,surface,noun,the outside part or uppermost layer of something.
6298,21241,artifact,noun,an object made by a human being.,hyponym,17132,structure,noun,a building
6299,21241,artifact,noun,an object made by a human being.,hyponym,25699,button,noun,"An object, physical or digital, which is maniplulated (by pressing or clicking) in order to bring about some change in a device or program."
6300,21241,artifact,noun,an object made by a human being.,hypernym,22858,archaeologist,noun,a person who professionally studies human history and history by examining physical artifacts.
6301,21241,artifact,noun,an object made by a human being.,hypernym,19265,record,noun,an account a past event or events.
6302,21241,artifact,noun,an object made by a human being.,hypernym,25789,record,noun,an entity in which events or data are recorded
6303,21241,artifact,noun,an object made by a human being.,hypernym,23344,term,noun,a word or phrase used to describe a thing or to express a concept
6304,21243,board,noun,"A long, flat object manufactured for multipurpose use, generally made of wood or particle board and utilized in construction. Other kinds of boards include those for extreme sports, such as snowboards, etc.",hypernym,19633,surface,noun,the outside part or uppermost layer of something.
6305,21243,board,noun,"A long, flat object manufactured for multipurpose use, generally made of wood or particle board and utilized in construction. Other kinds of boards include those for extreme sports, such as snowboards, etc.",hypernym,19636,sheet,noun,"a flat , frequently rectangular portion of a substance"
6306,23594,board,noun,A group of people designated or elected to head a beaurocratic body.,hypernym,23592,committee,noun,A small group assembling to decide certain affairs or charge some endeavor.
6307,23594,board,noun,A group of people designated or elected to head a beaurocratic body.,hyponym,14760,director,noun," person who is in charge of an activity, department, or organization. "
6308,23594,board,noun,A group of people designated or elected to head a beaurocratic body.,hyponym,23594,board,noun,A group of people designated or elected to head a beaurocratic body.
6309,23594,board,noun,A group of people designated or elected to head a beaurocratic body.,hyponym,25390,director,noun,"person who is in charge of an activity, department, or organization"
6310,21246,whisk,noun,"an implement, usually a bunch of wire loops held together in a handle, for beating or whipping eggs, batter, etc. ",hypernym,14422,step,noun,a motion of the foot and leg which results in overall motion of a body.
6311,21246,whisk,noun,"an implement, usually a bunch of wire loops held together in a handle, for beating or whipping eggs, batter, etc. ",hypernym,17684,step,noun,"a measure or action, especially one of a series taken in order to deal with or achieve a particular thing."
6312,21246,whisk,noun,"an implement, usually a bunch of wire loops held together in a handle, for beating or whipping eggs, batter, etc. ",hypernym,22784,step,noun,"a flat surface, especially one in a series, on which to place one' s foot when moving from one level to another."
6313,21249,oven,noun,"an enclosed heated compartment used for baking or roasting food, etc.",hyponym,22592,fireplace,noun,a partially enclosed space at the base of a chimney for a domestic fire
6314,21250,phone,noun,"a telephone - an apparatus for transmission of sound or speech to a distant point, especially by an electric device",hyponym,19097,call,noun,a telephone communication. 
6315,21250,phone,noun,"a telephone - an apparatus for transmission of sound or speech to a distant point, especially by an electric device",hypernym,15640,set,noun,a group or collection of things belonging or used together or resembling one another
6316,21252,exporter,noun,a person or (metonymically) a place that moves goods to another region.,hypernym,22871,businessperson,noun,one who works in some form of business
6317,21253,importer,noun,a person or (metonymically) a place that moves goods into a region.,hypernym,22871,businessperson,noun,one who works in some form of business
6318,21285,assault,noun, a violent attack.,hypernym,15998,attempt,noun,an act of attempting
6319,21285,assault,noun, a violent attack.,hyponym,21483,battery,noun,"the infliction of unlawful personal violence on another person, even where the contact does no physical harm."
6320,21285,assault,noun, a violent attack.,hyponym,15450,mugging,noun,An instance of attacking and robbing.
6321,21285,assault,noun, a violent attack.,hypernym,22047,crime,noun,an action which constitutes a serious offence against an individual or the state and is punishable by law.
6322,21466,assault,noun,"an act that threatens physical harm to a person, whether or not actual harm is done.",hypernym,15998,attempt,noun,an act of attempting
6323,21466,assault,noun,"an act that threatens physical harm to a person, whether or not actual harm is done.",hyponym,21483,battery,noun,"the infliction of unlawful personal violence on another person, even where the contact does no physical harm."
6324,21466,assault,noun,"an act that threatens physical harm to a person, whether or not actual harm is done.",hyponym,15450,mugging,noun,An instance of attacking and robbing.
6325,21466,assault,noun,"an act that threatens physical harm to a person, whether or not actual harm is done.",hypernym,22047,crime,noun,an action which constitutes a serious offence against an individual or the state and is punishable by law.
6326,21288,incursion,noun," an invasion or attack, especially a sudden or brief one.",hypernym,13945,entrance,noun,an act of entering
6327,21292,onslaught,noun, a fierce or destructive attack.,hypernym,13774,trouble,noun,a feeling of being disturbed
6328,21292,onslaught,noun, a fierce or destructive attack.,hypernym,19289,trouble,noun,difficulty or problems. 
6329,21300,ambush,noun, a surprise attack by people lying in wait in a concealed position.,hyponym,25611,guerrilla,noun,"a member of a small independent group taking part in irregular warfare, typically against larger regular forces."
6330,21305,bombing,noun,the act of attacking with a bomb or bombs.,hyponym,25712,suicide bombing,noun,an attack with an explosive in which the bomber kills him or herself.
6331,21305,bombing,noun,the act of attacking with a bomb or bombs.,hypernym,21469,sabotage,noun,the act of deliberately destroying property or hindering of normal operations (of an employer' s business)
6332,21305,bombing,noun,the act of attacking with a bomb or bombs.,hypernym,21286,attack,noun, an instance of attacking.
6333,21319,bombardment,noun,an attack with launched projectiles and explosives.,hyponym,21384,atomic bomb,noun,a bomb powered by nuclear reactions
6334,21319,bombardment,noun,an attack with launched projectiles and explosives.,hyponym,21343,grenade,noun,"a small bomb, thrown from the hand at an opponent simultaneously releasing a triggering device"
